04-06	0	868	968.4999999999998	1105.5	955.4523809523811	968.4999999999997	1105	0.9565217391304348	0.9583333333333334	1.0	0.5
04-02	0	1949	2540.4000000000005	2401.9222222222224	2177.84	2207.97032967033	2313	0.9166666666666666	0.89	0.967032967032967	0.1111111111111111
04-16	0	1486	1432.4	1724.7555555555555	1611.3333333333328	1647.1414634146333	1736	0.9058823529411765	0.87	0.9390243902439024	0.5555555555555556
04-17	0	1090	1436.0625	1235.9375	1501.2194767441867	1436.0624999999998	1235	0.8771929824561403	0.890625	1.0	0.5
04-03	0	1276	-1096.5258215962422	1315.5339308578746	844.6502071251028	1147.4919240211916	1598	0.912621359223301	0.8309859154929577	0.8623853211009175	0.7272727272727273
04-29	0	1360	2743.9103773584893	2580.623949579832	2758.7111650485467	2637.954142011833	2556	0.764102564102564	0.7708333333333334	0.8816568047337278	0.6134453781512605
04-15	0	1825	3423.5500000000015	2045.8114982578395	2737.703030303031	2395.7401154401146	2092	0.7946428571428571	0.7642857142857142	0.898989898989899	0.43902439024390244
04-01	0	1972	2169.6774193548385	2295.9225806451614	2162.1628264208903	2169.677419354838	2248	0.9565217391304348	0.956989247311828	1.0	0.2
04-14	0	1204	1603.1111111111113	1665.9797979797977	1590.0628930817602	1603.1111111111113	1646	0.8840579710144928	0.8888888888888888	1.0	0.2727272727272727
04-28	0	263	-201.33333333333394	194.93333333333334	161.91111111111118	189.71929824561403	232	0.9411764705882353	0.8333333333333334	0.8421052631578947	0.8
05-27	0	195	-267.48000000000025	-192.5999999999999	-192.5999999999999	-170.5764705882351	-158	1.0	0.8	0.6764705882352942	1.0
05-26	0	233	294.8730158730158	130.76984126984132	199.7407407407408	125.58080808080784	66	0.875	0.8055555555555556	0.7954545454545454	0.8214285714285714
05-18	0	1507	3868.15909090909	1918.022727272727	1516.1949423815622	1585.7772727272718	1845	0.9382716049382716	0.8977272727272727	0.95	0.375
05-30	0	228	244.79999999999995	177.2	213.59999999999997	179.28	119	0.9166666666666666	0.875	0.88	0.8666666666666667
05-24	0	260	260.78144078144055	162.72394272394277	199.8619984666498	159.82569154982934	114	0.9056603773584906	0.8351648351648352	0.8275862068965517	0.8484848484848485
05-25	0	285	nan	221.07843137254898	167.718954248366	206.87028657616892	239	0.8857142857142857	0.7647058823529411	0.7948717948717948	0.6666666666666666
05-31	0	185	190.4285714285715	158.88571428571424	172.90476190476195	162.5966386554622	145	0.9090909090909091	0.8571428571428571	0.8823529411764706	0.8
05-19	0	772	1229.7206208425716	510.29268292682946	782.8899143045481	550.5221318879853	355	0.8627450980392157	0.7926829268292683	0.8148148148148148	0.75
05-21	0	523	-413.02062741727514	-245.91300877893013	-308.8875698324021	-221.5323693723291	-174	0.872093023255814	0.7877094972067039	0.7352941176470589	0.8571428571428571
05-09	0	381	146.82926829268274	393.1571815718157	318.0858175248421	360.6067073170735	463	0.9354838709677419	0.8780487804878049	0.90625	0.7777777777777778
05-08	0	297	-209.21224489795895	210.89795918367338	100.95176252319085	201.25355596784206	274	0.8666666666666667	0.7755102040816326	0.7878787878787878	0.75
05-20	0	-144	-2030.7812339595548	-1551.4946505804687	-1659.066257447192	-1367.6111904384163	-1274	0.9142857142857143	0.7853403141361257	0.6464646464646465	0.9347826086956522
05-22	0	508	727.6923076923074	458.769230769231	656.9230769230776	501.2307692307692	373	0.825	0.8	0.8461538461538461	0.7307692307692307
05-23	0	1756	811.6000000000008	2165.7111111111108	1792.890909090908	1897.1647058823535	2204	0.9230769230769231	0.8833333333333333	0.9411764705882353	0.5555555555555556
