04-30	0	1954	3442.128307782442	3113.07021841192	0.7987804878048781	0.8086124401913876	0.9492753623188406	0.5352112676056338
05-01	0	1516	2189.5246027397266	2040.7278401997498	0.8613861386138614	0.872	0.9775280898876404	0.6111111111111112
05-02	0	861	1179.1200000000003	1140.3862433862437	0.8333333333333334	0.8133333333333334	0.9259259259259259	0.5238095238095238
05-03	0	653	929.0437665782484	867.0	0.8372093023255814	0.8269230769230769	0.9473684210526315	0.5
05-04	0	926	871.1122994652407	885.3534591194968	0.9230769230769231	0.8676470588235294	0.9056603773584906	0.7333333333333333
05-05	0	651	808.3600000000004	689.5	0.8888888888888888	0.88	0.9411764705882353	0.75
05-06	0	-883	-2045.1033745610016	-1801.334754098361	0.8734177215189873	0.8153153153153153	0.69	0.9180327868852459
05-07	0	12	-111.09677419354834	-65.83783783783775	0.8974358974358975	0.8717948717948718	0.8536585365853658	0.8918918918918919
05-08	0	297	100.95176252319085	206.07575757575756	0.8666666666666667	0.7755102040816326	0.7878787878787878	0.75
05-09	0	381	318.0858175248421	376.8819444444446	0.9354838709677419	0.8780487804878049	0.90625	0.7777777777777778
05-10	0	327	308.265	283.2352941176471	0.8787878787878788	0.8125	0.8529411764705882	0.7142857142857143
05-11	0	1592	1523.8240000000005	1642.2012195121947	0.9629629629629629	0.9222222222222223	0.9512195121951219	0.625
05-12	0	487	574.4285714285716	612.1428571428571	0.9375	0.9459459459459459	1.0	0.7142857142857143
05-13	0	-1931	-3021.4793388429753	-2852.703041144902	0.8333333333333334	0.8264462809917356	0.6395348837209303	0.9294871794871795
05-14	0	-280	-405.89393939393915	-116.96640826873389	0.8260869565217391	0.8295454545454546	0.8444444444444444	0.813953488372093
05-15	0	211	166.16666666666617	-25.29629629629637	0.8333333333333334	0.7962962962962963	0.7407407407407407	0.8518518518518519
05-16	0	372	191.41065088757435	95.29922779922778	0.90625	0.8307692307692308	0.7837837837837838	0.8928571428571429
05-17	0	588	844.2631578947365	740.0526315789474	0.8333333333333334	0.8245614035087719	0.9210526315789473	0.631578947368421
05-18	0	1507	1516.1949423815622	1751.8999999999996	0.9382716049382716	0.8977272727272727	0.95	0.375
05-19	0	772	782.8899143045481	530.4074074074074	0.8627450980392157	0.7926829268292683	0.8148148148148148	0.75
05-20	0	-144	-1659.066257447192	-1459.5529205094424	0.9142857142857143	0.7853403141361257	0.6464646464646465	0.9347826086956522
05-21	0	523	-308.8875698324021	-233.72268907563006	0.872093023255814	0.7877094972067039	0.7352941176470589	0.8571428571428571
05-22	0	508	656.9230769230776	480.0000000000002	0.825	0.8	0.8461538461538461	0.7307692307692307
05-23	0	1756	1792.890909090908	2031.4379084967325	0.9230769230769231	0.8833333333333333	0.9411764705882353	0.5555555555555556
05-24	0	260	199.8619984666498	161.27481713688613	0.9056603773584906	0.8351648351648352	0.8275862068965517	0.8484848484848485
05-25	0	285	167.718954248366	213.97435897435898	0.8857142857142857	0.7647058823529411	0.7948717948717948	0.6666666666666666
05-26	0	233	199.7407407407408	128.1753246753246	0.875	0.8055555555555556	0.7954545454545454	0.8214285714285714
05-27	0	195	-192.5999999999999	-181.5882352941176	1.0	0.8	0.6764705882352942	1.0
05-28	0	548	546.1439393939395	550.1705426356591	0.8837209302325582	0.84375	0.8837209302325582	0.7619047619047619
05-29	0	254	73.51461988304095	95.42411812961448	0.9090909090909091	0.7763157894736842	0.7547169811320755	0.8260869565217391
05-30	0	228	213.59999999999997	178.23999999999995	0.9166666666666666	0.875	0.88	0.8666666666666667
05-31	0	185	172.90476190476195	160.7411764705882	0.9090909090909091	0.8571428571428571	0.8823529411764706	0.8
